review_id,error_related,sentiment,review_date,review_text,rating,app_link
246,0,1,3/8/2015, Don't be lazy and its great after you set it up there's a few frame drops but let's face it its PSP games on mobile so there might be problems here and there maybe if there was an easter way to set it up I would give it 5 stars ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
247,1,1,3/31/2015, There are problems there and there but its good please can u start making a psvita or a ps2 emulator if u can plz thx ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
248,1,1,3/16/2015, Easy to use. Probably best emulator  ive had. Just keeps crashing and I cannot or find a solution. ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
249,1,1,3/20/2015," this emulator is really good,  graphics are great but once I play the games I have downloaded,  The audio is sometimes static and the system totally closed out at the first part of the game . not sure if I just miss something with the settings..pls help ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
250,1,1,4/1/2015," Great app. I run it on my Galaxy s5, crisis core final Fantasy 7 works perfectly, but I'd like to recommend an optimizer in a future update for other games so it optimizes for other games like God of War, because it tends to freeze when I tweak the settings to make it work ",Rate four stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
251,1,0,4/9/2015, whenever i try playing dragon ball z tenkaichi tag team it either A) crashes when i choose a character in free battle or B) keeps me in the loading screen and all i can do is collect. why? ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
252,0,1,3/29/2015," This emulator works ever so smooth on my Sony Xperia Z1, the sound, display and the frame rate, everything, so perfect! A lot of people blame the app, really, it's down to the device it's running on ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
253,0,1,2/26/2015, Thanks for the update I can finally play a game without lag on my Samsung galaxy s2 ,Delete review.,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
254,1,0,3/16/2015, Dear devs i dont usually write or comment on these apps but have to tell you lately ppsspp has been crashing alot while playing games. For eg prince of persia revelations. And especially on god eater and god eater 2 it just boots up if i click the game sometimes it worls but usually it crashes. I have a phablet . Note 4 snapdragon 805 version. Plz fix it or let us know that ur ppsspp doesnt sits well with the snapdragon chipset by the way thank you for your hardwork on ppsspp. Really appreciate it ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
255,0,1,4/5/2015, Just needs lots of tweaking for each device. Can't wait to see a finished product that works great all the way across the board. Keep up the good work ,Rated 4.2 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
256,0,1,3/16/2015, hi ! I really like ppsspp as it is (hopefully the bit laggy issues will be solved tho) .. i just wonder if gametel gamepad is compatible with this emulator .. does anyone know ..? ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
257,1,0,2/28/2015, The characters are invisible and its unplayable. Its not laggy but couldnt see the graphics. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
258,1,0,3/7/2015, Can some one help me get corpse party please I really want it and I have tried so many times on my computer and now tablet but it won't work I don't know if I'm doing right but still it does not work HELP ME!!! T-T ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
259,0,1,4/11/2015, Great gamepad support and hardly lags if you have your settings right. ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
260,1,0,2/28/2015, Everytime the mode is on buffered rendering it lags and makes the game lag and making the audio go crazy giving me a headache but when I change it to non-buffered rendering (speed hack) the audio and game doesn't lag Amy more  but the screen goes black just the gameplay it doesn't effect the in game pause menu I can still access it but when exit the pause menu the screen goes black again please help. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
261,0,1,2/27/2015, Almost a perfect score! Gundam next closes out the emulator unfortunately but star ocean works like a charm now so that makes me happy ! ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
262,0,1,3/29/2015," At last i can play psp on my phone this app itself is awesome i can play DBZ, Tekken, God Eater and even Valkyria Chronicles 3 with no ptoblem, i just can say thanks to you keep on ur works to make it more perfect , good job ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
263,0,1,3/24/2015, I like to give you 5 star but where do  i get this game like burnout dbz etc their is no option in it to download them...please guide me ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
264,1,1,3/26/2015, 4 all who say that their gameplay is UBER slow or Has choppy sounds or your favorite game does not loa it isd because it uses a dynamic recompiler( Just in Time)and not an interpreter.And also smooth PSP emulation requires a high-end Device/CPU/GPU.And it does not mean emulation ensures 100% compatibility to games because emulation will never be perfect at this period. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
265,1,0,3/1/2015," My games lag a lot god of war and peace walker I have a galaxy s4 maybe the settings are off or something,    any help? I'll rate 5 when I can actually play something ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
266,1,0,4/5/2015, I have tried 3 different games each similar to the next but for example Midnight Club 3 similar to the power of Burnout only runs at 6fps and that is aweful I have spent 4 days tweaking settings to speed things up including disable sound but I dunno what im doing wrong. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
267,1,1,2/28/2015," Audio doesn't really work over Bluetooth, and the most recent update made old save states not work, but overall this app is fantastic ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
268,1,1,3/3/2015, This is the best PSP game player ever thank u very..............much but please get some problem fix so that I can play god of war takken 6 games because the graphics are too slow plz fix it ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
269,1,1,3/3/2015, Love this emulator. Everything works great and would be an easy 5 star but it randomly crashes on my Galaxy S5. The loss of progress is a bummer. 5 star rating if that wasn't the case. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
270,1,0,3/6/2015," I've tried a few games and it doesn't work at all, sometimes the first logo pops up and thats it, this one has one of the best processors on the market atm so there shouldn't be any problems even on the highest settings ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
271,1,1,3/12/2015, i love your emulator but their is a slight problem when i play the game it gets a stuck alot and games with more mb dose not work ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
272,1,0,3/23/2015, I downloaded the games every way i know how and when try playing it says no game or not a game file when im downloading games for diff. Emulators from same sites and they work. Plz help! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
273,1,1,3/19/2015, When an animation had small spirits or something if that short a large box covers it and kills the effect. Please fix. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
274,0,0,4/7/2015," It makes me feel like when I exit a game that ""this game was brought to you by *insert advertiser*. This was a better app when it was exactly the same as the Gold edition and the gold edition was the ""feel good for supporting the Dev"" version.  Now this version is ""Ad supported"" which is a rather unappreciated change.   It is an amazing emulator.  But don't try to play patapon or any rhythm games though, the inconsistent speed will throw off your rhythm.  Save those games for native hardware. ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
275,1,0,2/26/2015," Ok, PPSSPP is a great app that i use to play several games but for 2 consequtive updates it seems to always screw things up. The game itself will run fine but the save states will all be screwed. Twice that i had lost several hours of game play because of this. Do NOT rely on save state. Vecause of this i decided to give this app a lower star rating. ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
276,1,0,3/3/2015," The recent update appears to have caused problems with my save states. Now, when i load my saves the game either becomes horribly messed up (broken textures, massive slowdown, etc) or the app crashes altogether. This is frustrating, as the app still works otherwise and it's a very good app. ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
277,1,1,3/5/2015," Emulator is great and I can ALMOST run at 100% with 30fps at all times with my galaxy s4. I know this is very optimised and while I don't expect to always have 100% 30/30, it would be nice to have if it's possible to optimize more please do so. However good this app is, with some recent update it started freezing and crashing MUCH more than usual. This is very annoying and forces me to save more often as I'm afraid of losing too much progress. save states and in-game saving both work phenomenally by the way ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
278,1,0,4/11/2015," BUT it has a nasty glitch/bug. Without messing with the settings sound/audio tends to mess up - it starts glitching and the quality drops drastically. The only way to fix that is redownloading the app and it is annoying. Maybe this problem is only for me but still please fix it. Overall great emulator, doesn't lag and the quality is high. Definitely recommended! ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
279,1,1,2/27/2015, Really appreciate it! thnks and please reduce lag and I will give 5 stars ;) ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
280,1,0,3/8/2015," Please fix. I have downloaded patapon, patapon 3, crash tag team racing. When I open the game, the game is still running, when I want to start playing (new game or load game), PPSSPP suddenly out. it happened on patapon, patapon 3, and crash tag team racing. Thanks for reading my review. ",Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
281,0,1,4/8/2015, Great work for making psp playable for android. Hoping for the next update that my favorite game would work very well. Thank u ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
282,0,1,3/7/2015, Although some games can't run perfectly (fps) other games run great! I believe it will be almost perfect in a short while. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
283,0,0,3/18/2015," The emulator runs star wars battle front 2 and mega man x , but the audio quality is poor are there any high def plugins? ",Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
284,0,1,3/9/2015, Plays all corpse party games at 30fps but lags A little on some games that use patches I expect that though as all Rom hacks I played lag on my phone on any emu ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=org.ppsspp.ppsspp
285,1,0,4/11/2015, When I get on it it says it has stopped working and it goes black just please fix this bug. ,Rated 4.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
286,0,1,4/10/2015, I like this game too much hit cars crazy taxi. Good vision on my phone LG! ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
287,1,0,4/2/2015, Does not work since the update.. Fix please.. ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
288,1,1,4/3/2015," I like the game alot & the special competitions are good. However it's hard not to feel cheated when u complete the hot wheels one twice & are given every item twice but the car kit, so I've barely bothered with this 3rd hot wheels comp (in 2 months) as it's a waste of time. Also since the update when u play offline the car at the end of the run disappears leaving a frozen screen with the driver just sat in thin air & there's nothing you can do to get rid of it apart from turning phone off n back on ",Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
289,1,0,4/4/2015," When i opened it, It crash!  Please fix itI really love this game ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
290,1,0,4/12/2015, It just says crazy taxi stopped working and crashes to home screen right after sega's logo uninstalling ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
291,0,1,4/5/2015, Cool game its just too hard sometimes they give u only a little bit of time to do missions sometimes I dont make it sooooo...... ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
292,1,0,4/5/2015," Wouldn't even have given a star, but didn't have the no star option. Since the recent update the game doesn't even work. Sucks because I really loved this game, now going to have to uninstall because I wrote in and they gave no solution. ",Delete review.,https://play.google.com/store/apps/details?id=com.sega.cityrush
293,1,0,4/11/2015, Saying crazy taxi has stoped working .   solve this issue then i'll give 5 stars and download this game in all my mobiles ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
294,0,1,4/2/2015, Warning very addictive Great graphics especially on my note 4 and you can play on and off line ,Rated 4.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
295,0,0,4/5/2015," Don't  fall for it said pay me 7? ?  Reduced to  £3.82 if purchased within 24 hours of installing  to remove all ads; it took my money  but left all the adverts in place spend more time watching  ads than playing  game despite having been charged for it. It also occasionally  clitches out despite  having a fast 8a coreprocessor and graphics on my 1080p phone. Crazy taxi was awesome on dreamcast and arcade, first bad experience  with sega and Google.  Hopefully  will get a refund  but Can't  see how to. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
296,0,1,4/12/2015, Reminds me of my childhood playing crazy taxi on the dreamcast. My complaint is that one of the tips say I can have a custom Playlist if I hit the audio option but there is nothing to be seen for it. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
297,1,0,4/3/2015, Hate the stupid update. Shouldn't have updated it. It lags too much especially offline. It's so frustrating... Fix it please and I'll give a positive feedback ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
298,1,0,4/9/2015," Was great, but the game has not worked since the patch. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
299,0,0,4/3/2015, Could run a little smoother as it should on my OnePlus One. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
300,0,0,4/11/2015, Annoying ads but fun gsme ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
301,1,0,4/9/2015, Please fix it. Its so slow and I can't even play especially when i'm playing it offline. It crashes all the time ugh! ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
302,1,0,4/4/2015, I opened the app and it didn't work so fix it ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
303,0,1,4/7/2015, This is one awesome game the only thing is the gas runs out to fast ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
304,1,0,4/10/2015," Game didn't work, plz fix it, soon ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
305,0,1,4/8/2015, Its a good game but it does not work after the update. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
306,0,1,4/3/2015, very nice game love it a lot im gettin addicted in this game ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
307,0,1,4/5/2015, Wish it had more challenges. .BT it's great still ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
308,0,1,4/4/2015, Thank..better then all taxi game ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
309,1,1,4/5/2015," Awesome game but there's a little lagging problem , plz fix ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
310,1,0,4/3/2015," Pls fix d crash issue when starting after 2nd April update asap, now cannot proceed d game at all, plzzz",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
311,0,0,4/3/2015," Only 2 bad parts about the game is that you have to either wait for your car to refuel or but diamonds to speed up the refueling process. It needs more areas to play on also. Other than that, great customization and game play. ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
312,0,1,4/8/2015, I love this game but how do I change my playlist ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
313,1,1,4/10/2015," Game runs very well no issue with crashes, normal freemium more you pay the faster you progress, but having fun with zero spend. Update the game will not allow me to do U-turns despite swiping down the screen making some later missions almost impossible! ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
314,1,1,4/9/2015, Its cool but you need to fixx the case ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
315,1,0,4/9/2015," But, sometimes itz stuck. ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
316,0,1,4/11/2015, Its like arcade game but easy enough for altered mind set ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
317,0,1,4/11/2015, Some dont but its a great game of crazy taxi for mobile ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
318,0,1,4/11/2015," ***Updated 4/9/15 Wish you could friend people in game. No one on my Facebook plays this. Has options to buy infinite gas tank. Freezes a bit but addictive. Worth the download***Fun but takes too long for gas, controls for turning corners doesn't work as well as it could. Would be nice if you could cruise the city without pick ups. Game has potential though. ****update 3/11/2015 game the same controls well most of the time now. There shouldbe an option to add friends within the game like clicking on someones profile there should be a friend request option *add some road/driving related mini games **update my customer number keeps showing the same number for the last couple of weeks. I ***after weeks of having an issue I finally sent an email sept 16, wondering if I'll hear back. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
319,1,0,4/9/2015," Force quit,plzzz fix it!!! Unfortunately has stoped!!! Fix it fix it fix it!!! ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
320,0,1,4/10/2015, A nice spin on the original crazy taxi games. Fun and easy to play. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
321,0,1,4/5/2015, This game is addictive...too much to do not enough money or gas... ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.sega.cityrush
322,0,0,3/15/2015," In the game, it progresses from rookie to pro for no dang reason. Why do you do this? Also, there is no run function, so how can we win at pro football if the enemy can run? When I tried to play, I always lost. How can you not make a sprint function. Also, the bombs don't go where I want them to. ",Rated 4.1 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
323,0,1,2/28/2015," If you like games were you can get some  friends together and play multiplayer together or against each other, have fun, and blow each other up, punch each other, or throw each other off cliffs. This is one of the greatest games that I believe should be on PC and X-Box as well also you're not just playing with strangers you're playing with friends. ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
324,0,1,3/24/2015, Best game ever makes me feel like I'm playing team fortress my brother love's it so much. ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
325,1,1,3/29/2015," I LIKE the game has ALOT of potential! But actually it gets harder and harder and you need to pay tickets to have a life aGain and also whenever i play sometimes it lags amd i lost control of my guy so my cousin wins all the time please fix. ANYWAYS EPIC GAME THANK YOU but I EDITED THIS,, Wheniplay with my cousin my controls are late when im walk and i let go of my walk my guy walks itself fix ",Rate two stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
326,0,1,3/29/2015," At first i was skeptical about the local multiplayer feature of this game but when my friends and i tried to play it with a tablet and the controller add-on, it was great and we had tons pf laughs :) This game deserves more than 5 stars. I hope there will be updates and pls add more game modes ang levels specially in capture the flag :) 5stars! ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
327,1,1,4/7/2015," This is serious good fun. The only problem I have with it is it will chew through your battery, so be sure your phone is good and charged before you play. ",Rate four stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
328,1,1,2/26/2015," Great game only thing is I wish we could play with randoms! No fun only playing computer, or need to b in same room as other players!? That's not right....please fix and We'll give 5 stars ",Rate five stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
329,0,1,4/3/2015," If you liked playing Smash Bros and other games that are insanely fun to play with or without friends, then you're gonna love this. My S2 CAN even take the hyperrealist graphics. ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
330,0,1,3/24/2015," First time i downloaded it ,  I thought I couldnt play the game exactly without friends . But if you play around , I found out you can play on your own! Its awsome I enjoy very much! ",Delete review.,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
331,0,0,4/11/2015," Why? Well if blowing ppl up and causing chaos while throwing other ppl off cliffs isn't fun, then I can't tell u anything else more fun than this game. Thx Eric!! ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
332,0,1,4/12/2015, Kinda hard but not where you want to give up just mad entertaining. ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
333,0,1,2/24/2015, Need more multiplayer options...like random search or playing on servers. So we dont need to tell people to play with us...please add this...thx ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
334,0,0,3/27/2015," I hate this game, they attack you on the bottom while your trying to kill them at the top. That's unfair.  I know it's suppose to be challenging. But this is just too much ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
335,0,1,3/4/2015, I swear who ever mad this game is very very creative and I'm in luv with this awesome game,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
336,0,1,4/1/2015, Offcourse the best multiplayer game but while playing single player video ads show up after every level..the ads also get saved offline..occational ads are ok but not every time.. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
337,0,1,3/10/2015, I like this game so much. The characters' voices are epic and awesome. It also has great gameplay and a lot of features. But 1 thing I didn't like is that enemies become more agressive as you progress in the campaign and is slightly too hard to take them down even though the difficulty is in easy. I hope they have less agressiveness and also more single-player levels. But overall this is a great game.Thanks! :) ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
338,0,1,3/20/2015, I have the best time when I get the sticky bombs and the weight of the bomb makes them uneasy to walk. Pretty cool ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
339,1,0,3/8/2015," i lost a lot of tickets, when i try to join the tournament, it cost 10 tickets, i click on the tickets button, but nothing happen, then i click for the second time, my tickets reduce by 10 still nothing happen, i click it for the third time, i can enter the tournament but still cost 10 tickets. in this case, i lost 20 tickets!!! it happen several time. fix it!! ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
340,0,1,4/3/2015, Me and my brother play a lot and it is awesome and so funny my brother got the sticky bomb power up and he stuck it to both of our heads and we were running around before it went of we laughed so much lol ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
341,0,1,3/1/2015," But I have a big problem with overheating. I play many other graphic intense games on my Moto X 2014 but never had such heating problems earlier. But whenever I play this game it seems to heat up my phone really quick and drains battery faster then any other game I've played on this device. Must be some bug maybe, please fix and its a 5 star game. Just love it!!!! ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
342,0,1,2/24/2015, This game is fun to play a little frustrating buy extremely fun ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
343,1,1,3/9/2015, Yolo! I love to yolo to my enimes and crash them yeahh i love this game this is the best game ever:-) 5 stars ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
344,0,0,3/7/2015," It could be better, maybe different moves or attacks. Possibly the ability to jump higher and not so much mayhem atlll at once. Its hard to decipher what I'm doing at times and it feels as if I'm just pushing buttons ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
345,0,0,4/4/2015," When you move it sometimes makes you stop for a few seconds, then you get killed by the opposite side          I have the Samsung Tab 4 ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
346,0,0,3/15/2015," Idk if its impossible yet, but this game doesn't pull any punches. ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
347,0,1,3/5/2015, I like it although the controls sometimes get muddled up. It's fun and addice thorough. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
348,0,1,4/3/2015," I'm very surprised with the visuals with this game though it's pretty hard on my phone making it hot, but I also like how you can set the visual settings as well. I was disappointed though your only able to play the sports with other people and not the AI. Also, ignore people who said there isn't a run function when there is and they're too stupid to read and pay attention and know nothing about balancing in games... All in all this is pretty fun, looks AMAZING and attention to detail is grate! ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
349,0,1,3/12/2015, Got a bunch of gamer friends??  Then must have for insane hours of fun ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
350,0,1,3/27/2015, Its awesome and very fun when yur sad and veel down play this and yu can't veel sad ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
351,0,1,3/16/2015, Its simply amazing to play woth friends.. Tons of fun.. If you can solve the problem with the lag sometimes (wifi and hotspot)  and also ad more maps and mods ill rate 5 stars definitely! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
352,0,1,3/1/2015," This game is great.  Hours of fun. It lacks options for free play though. The ads almost never load.  5 star regardless, as it's better than pretty much every other game.  One suggestion: daily free prize spin! Could offer different level rewards,  tickets,  skins, colours, etc. Thanks for the game! ",Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
353,0,1,3/12/2015, I love it it has nice and fast game play and awesome ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
354,0,0,2/24/2015, I know there is Multiplayer but cant it be with people with out Wi-Fi I mean its a pain to just tell somone to play it on there phone cant u add like a random search ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
355,0,1,4/7/2015," I love the game with all the bombs and competing with computers. However, I can't find out how to play with other players instead of computers. Please help me. And can you add more bombs. ",Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
356,0,1,3/28/2015, Someone send me an invite ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
357,0,1,3/3/2015, very good game excellent graphics and sounds can play with friends multiplayer whether it's on one phone or playing game together on separate phones absolute quality been looking for a good multiplayer game .. never gets boring different levels and challenged no faults can even add own music but picks random songs of ur playlist nevermind quality game thumbs upppp ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
358,0,0,3/21/2015, Controls are all wierd and what not but i guess if ur bored that makes it all the more challeging good game otherwise ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=net.froemling.bombsquad
359,1,0,3/22/2015," Platoon section is basically useless. Cannot accept friend requests now. I have friend request. It says so right there, but I can't click it? What the? ",Rated 4.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
360,0,0,3/21/2015," So it's slow, boring and adds nothing. It's just a mobile version of the Battlelog website, so there's no reason to install this in my opinion. If it was a native app at least it would feel snappy and look good - even if they added nothing. And WHY do inexperienced app developers all insist on making their apps full-screen?! ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
361,0,0,3/27/2015," Good app but disappointed I can't view hardline , it should automatically sync with your online account and recognise you've been playing hard line , but It doesn't work . ",Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
362,0,0,3/30/2015," Can't believe I'm saying this but battlefield 4 had one thing over hardline, a mobile app that works. It literally offers nothing. ",Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
363,0,0,3/21/2015," No option to view Hardline,  was there at the start but just disappeared ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
364,1,0,3/21/2015, i try logging into the app and it cant even do that. no option for hardline. ive created a new origin account but when i type it in. it dont let me log in ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
365,0,0,3/18/2015, App lags/stutters to much. No true Android design. No true slide out side menu. This app needs some rethinking EA. ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
366,1,0,3/21/2015," Battle Packs are not displayed as unlocks for Weapons. It's present in browser Battelog but not in the app. Please fix this, because it's very helpful. ",Delete review.,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
