review_id,error_related,review_date,review_text,rating,app_link
2999,,3/22/2015," Amazing graphics, I like it! ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.axactplace.deer.desert.hunter
2998,,3/15/2015, Amizing game is a very awesome game.i like it...!!! ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.axactplace.deer.desert.hunter
2997,,3/17/2015, Impressive work! Best game ever.. ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.axactplace.deer.desert.hunter
2996,,3/17/2015, I like playing hunting games & i loved playing this one.gud work. ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.axactplace.deer.desert.hunter
2995,,3/19/2015, Very entertaining & impressive game. I loved it.....awesome!! ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.axactplace.deer.desert.hunter
2994,,3/18/2015, Very entertaining & impressive game. I loved it.....awesome!! ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.axactplace.deer.desert.hunter
2993,,3/17/2015," Impressive and entertaining game with interesting graphics and easy to play,,,, Totally realistic environment ,,, i really love to play this awesome game ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.axactplace.deer.desert.hunter
2992,,3/20/2015, Awesome graphics...everything is top dollar in game...glu credits could come a little bit easier if you ask me...would gladly give a better rating if these problems were fixed. ... ,Rated 5.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.axactplace.deer.desert.hunter
2991,,3/5/2015, Wild polar bear revenge is fun n addictive! Really enjoyed it a lot. 3D effects is awesome too! ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.gamerzstudio.polar.bear.simulator
2990,,3/5/2015, is very wonderful app very nice....Good job ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.gamerzstudio.polar.bear.simulator
2989,,3/6/2015, Addictive interface and great Idea. Nice work I realy appreciate it  Thanks ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.gamerzstudio.polar.bear.simulator
2988,,3/10/2015," Good game,nice design and smooth animations,nice work keep it up ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.gamerzstudio.polar.bear.simulator
2987,,3/9/2015, I Love This Wild Polar Bear Revenge 3D Sim Game ,Rated 3.6 stars out of five stars,https://play.google.com/store/apps/details?id=com.gamerzstudio.polar.bear.simulator
2985,,4/11/2015, Oknj ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.realcitygames.city.survival
2984,,3/20/2015, I loved it get it it is amasing ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.realcitygames.city.survival
2983,,3/24/2015, Hugh ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.ng.threed.sniper.heroes.assasin
2982,,3/31/2015, PM ,Delete review.,https://play.google.com/store/apps/details?id=com.ng.threed.sniper.heroes.assasin
2981,,3/14/2015, Best game ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.ng.threed.sniper.heroes.assasin
2980,,4/9/2015, Ready for challenge sniper game Best ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.ng.threed.sniper.heroes.assasin
2979,,3/25/2015, Very asoom ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.ng.threed.sniper.heroes.assasin
2978,,3/14/2015, Nice gameplay gud bullet camera effect addictive one ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.ng.threed.sniper.heroes.assasin
2977,,3/21/2015, If  negative was there then would have given -10 in ten. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.ng.threed.sniper.heroes.assasin
2976,,4/6/2015, There are no directions to move rifle left to right or up and down.  If I could could give a negitive number or would be -10! ,Rated 3.8 stars out of five stars,https://play.google.com/store/apps/details?id=com.ng.threed.sniper.heroes.assasin
2975,,3/19/2015, Lag lag please fix ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.orizonent.craftz
2974,,4/4/2015, Its good at least it is not like zomcraft ,Delete review.,https://play.google.com/store/apps/details?id=com.orizonent.craftz
2973,,3/27/2015, Hanz killer 123 ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.orizonent.craftz
2972,,4/6/2015, I got this on my pc and I'm playing it with a controller 10/10 ps. I reccomend some updates and lag issues ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.orizonent.craftz
2971,,3/23/2015, This price of cap keeps kelo add in the same thing over and over again I wish I could give -5 stars ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.orizonent.craftz
2970,,3/23/2015, Its relly laggy p.s dont play this ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.orizonent.craftz
2969,,4/4/2015," There are two other games just like this, and no suprise that this one freezes your phone just like the other two! But in this one, I cant even get to the menu before my phone freezes. Either this game is a scam, or this game is dumb. Take your pick! ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.orizonent.craftz
2968,,3/23/2015," I will never understand how we can revert back to the Retro, lightly texture mapped polygon graphics and actually slow down. Movement is sluggish zombies pop up out of nowhere and are far faster than you and kill you instantly. Controls are impractical. ",Rated 3.6 stars out of five stars,https://play.google.com/store/apps/details?id=com.orizonent.craftz
2967,,2/1/2015, Nice game & graphics ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.pastamariostudio.kungfutemplerun
2966,,2/1/2015, This Game is so addicting! ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.pastamariostudio.kungfutemplerun
2965,,2/2/2015, You have done a great job ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.pastamariostudio.kungfutemplerun
2964,,2/3/2015, Excellent work you have there. Keep up the good work. ,Rated 3.5 stars out of five stars,https://play.google.com/store/apps/details?id=com.pastamariostudio.kungfutemplerun
2963,,7/24/2014, Had fun but I hard landed sometimes ! ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=uk.co.drdv.glowfly
2962,,9/11/2014," the game itself is almost a joke, think of any of those casual games that we gamers love to hate but the wireframe graphics are incredible the solid frame rate, the colours, etc I wish more games use more wireframe graphics instead of lame textures.  the ads are a bit annoying everytime you loose, that would happen a lot until you understand the retarded controls..   as a game i would rate like 1 but those graphics, and the memories ... ",Rate one star out of five stars,https://play.google.com/store/apps/details?id=uk.co.drdv.glowfly
2961,,11/5/2014," I couldn't figure this game out at first, but once I did it was pretty cool. Nothing amazing, but it's kept my interest more than most games  lately. ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=uk.co.drdv.glowfly
2960,,3/23/2015, Wheres it hiding blank screen send report. Great screen if u want to keep wanting to repeat bike 3d not working. ,Rated 3.9 stars out of five stars,https://play.google.com/store/apps/details?id=com.gpjup.moto.xdenco
2958,,3/20/2015, i like this game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2957,,4/7/2015, I like this game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2956,,4/10/2015, Funny game... ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2955,,3/20/2015, Very nice action game good work thankx ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2953,,3/20/2015, Good Graphics. Amazing gameplay. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2952,,3/21/2015, Amazine game...grt work by the developer.... ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2951,,3/23/2015," Great game , great graphics:) ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2950,,3/22/2015, Amazing game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2949,,3/21/2015, Commando Adventure Game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2948,,3/20/2015," Very exciting, I very like this game ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2947,,3/20/2015, amazing and superb game.. great work...i like it.. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2946,,3/20/2015," Commando Adventure War Very exciting, I very like this game ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2945,,3/20/2015, Awesome gameplay! Starting to love this game. Fun to play as well! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2944,,3/20/2015, Awesome gameplay! Starting to love this game. Fun to play as well! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2943,,3/21/2015, Very nice action game good work thankx ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2942,,3/20/2015, its cool app ,Rated 4.2 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2941,,4/8/2015, My favourite game.. waiting for more games .. keep up the good work guyss ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2940,,3/21/2015, nice interface such a good game ,Delete review.,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2939,,3/20/2015, a Lot .. addictive game of commondo ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2938,,3/20/2015, Addictive interface and great Idea. Nice work I realy appreciate it  Thanks ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2937,,3/20/2015, commando adventure war is fun game love playing it all day ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2936,,3/22/2015," Amazing game, beautiful graphics, very exciting and funny. i like it ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2935,,3/20/2015, It is my favorite action game ever i played....u just feel great to play with commando ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2934,,3/21/2015, superb commando adventure really nice game packed with superb graphics and smooth game play. love it.great idea... ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2933,,3/20/2015, really nice game packed with superb graphics and ssmooth game play. love it ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2932,,3/20/2015," Simply one of the best shooter games on the android market, love it and also the 3D graphics are really impressive. Realistic game play and cool concept. ",Rated 4.2 stars out of five stars,https://play.google.com/store/apps/details?id=com.playplace.commando.adventure.war
2931,,4/7/2015, Really nice space shooting game. Jetboom is great fun game with clean design. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2930,,3/12/2015, Really good looking and easy to learn game ! I definitely recommend! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2929,,3/12/2015, Awesome space shooter. I really like the 2 side pets and weapon upgrades. Fun Lil joyride :) I recommend it. ,Rated 4.3 stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2928,,3/10/2015, I like this game it graphics are good and visual effects are but if  this game work is sensor  it's more fun ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2927,,3/24/2015, very good game. I like it ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2926,,3/22/2015, This is very good game I like it ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2925,,4/7/2015, Amazim graphics and sounds. Full of action. Full of fun. I'm enjoying this. Nice lucky dra feature. Wao ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2924,,3/23/2015, Simple. Awesome and fantastic game. I like it ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2923,,3/29/2015, Very good game  I like it ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2922,,3/25/2015," I like this game so much, I can choose different characters, fighting with my pets. Really cool... ",Rated 4.3 stars out of five stars,https://play.google.com/store/apps/details?id=com.sky.metalangel.en
2921,,3/24/2015, Nice ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.gbs.Mountain.Army.Sniper.Shooter
2920,,3/28/2015," Is my game , blowing  guys is my mandatory. ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.gbs.Mountain.Army.Sniper.Shooter
2919,,2/2/2015, Sniper best game very cool work and mission unlock style effect is best mountain desing thats great envirnoment yupppp ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.gbs.Mountain.Army.Sniper.Shooter
2918,,2/6/2015, Wonderfull game play  and excellent ghraphics owsom game ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.gbs.Mountain.Army.Sniper.Shooter
2917,,2/18/2015," Reviews are bull. No game directions. Cant move, take cover or even crouch. First level u get lit by an rpg giving u almost no chance of survival. Every time you touch the screen you get ads. Game is poor at best. ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.gbs.Mountain.Army.Sniper.Shooter
2916,,3/11/2015, Lethal convoy is a nice and different name. The gameplay is simple and user-friendly and the graphics show the hardwork done on em.  Keep it up! ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.hord.deadly.convoy.ambush.attack.shooting3d
2915,,3/11/2015, nice game play .Graphics well done .. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.hord.deadly.convoy.ambush.attack.shooting3d
2914,,3/14/2015, Hi I would give it a 5 star because the game is awesome. Good graphics and game play. Well done... ,Rated 4.1 stars out of five stars,https://play.google.com/store/apps/details?id=com.hord.deadly.convoy.ambush.attack.shooting3d
2913,,2/28/2015, Fun app ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2912,,3/1/2015, Chicken fly game is fun n amazing! Really enjoyed it a lot. Recommended to all! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2911,,1/29/2015, I like ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2910,,2/11/2015, This is very good app .. i like it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2909,,1/29/2015, Game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2908,,3/4/2015, ok ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2907,,3/13/2015, i love it ! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2906,,2/27/2015, Very nice chicken fly game . I like it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2905,,3/3/2015, great and fun to play.. ,Rated 5.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2904,,3/12/2015, Wow! interesting game ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2903,,2/27/2015, Funny game. nice graphics ,Delete review.,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2902,,3/13/2015, Love the Chicken Fly Free its awesome i am going to recommend this app with 5* rating ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2901,,2/28/2015, Awsme game...m just loving this.... ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2900,,3/2/2015," Wowwwwwwww it is really amazing and addictive game with awesome graphics,,,,,,,,thumbs up developer,,,, i really appreciate it! ",Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2899,,3/10/2015, game choi vui va de nghien lam ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2898,,3/2/2015," Good game,it really outstanding app,nice design and good concept,good job dev ",Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2897,,3/2/2015, Good game! Game ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2896,,3/3/2015," its simple awesome app,amazing app love it. no match for this app ",Rated 5.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.KBox.FlappyChicken
2895,,3/15/2015, I love this game ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.basicwater.npb07.en
2894,,3/12/2015, It is awesome and amazing I'm real far ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.basicwater.npb07.en
2893,,4/10/2015, Thank you!!!! ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.basicwater.npb07.en
2892,,3/10/2015, Its b o r ing BORING ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.basicwater.npb07.en
2891,,3/9/2015, The best game ,Rated 4.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.basicwater.npb07.en
2890,,3/5/2015," Amazing, ",Delete review.,https://play.google.com/store/apps/details?id=com.appstime.forest.jungle.survival.hunt.free
2889,,3/2/2015," Love to play,, ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.appstime.forest.jungle.survival.hunt.free
2888,,4/3/2015," I love to fuck the creator of game,a great motherfuker he is ",Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.appstime.forest.jungle.survival.hunt.free
2887,,4/8/2015, Great hunting game ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.appstime.forest.jungle.survival.hunt.free
2886,,4/7/2015, Love it ,Rated 3.7 stars out of five stars,https://play.google.com/store/apps/details?id=com.appstime.forest.jungle.survival.hunt.free
2885,,2/20/2015, Its such a thrilling game! Try  it and enjoy yourself too! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2884,,2/25/2015, What a lot of fun ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2883,,3/5/2015, Awesome Game! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2882,,3/16/2015, I love it. ;-) ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2881,,2/22/2015, Enjoying it and so do my kids ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2880,,4/1/2015, Its fun in every single level.;) proud to have it;) ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2879,,2/19/2015, I don't like games but I love this one ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2878,,2/19/2015, Let's fight those cute alien..:)simply awesome. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2877,,2/20/2015, An escape to space for some cool fun. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2876,,2/20/2015, Awesome game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2875,,2/23/2015, Lovely family friendly game with great graphics and challenges. Extremely addictive. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2874,,2/20/2015, I've been playing these kinds of games for years but this one is the best so far! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2873,,2/27/2015, Fast action ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2872,,2/25/2015, Addictive game- really well made. Join the fun ,Rated 4.9 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2871,,3/3/2015," Good game to play,nice design and very addictive,friendly interface,nice keep it up ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2870,,3/10/2015, i love this game ,Delete review.,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2869,,3/16/2015, Honestly the best of its genre and I've been playing games like this for 15 years! 5 stars all the way!!! ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2868,,3/19/2015," So cool... totally addictive,  love the various levels and graphics! ",Rate four stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2867,,3/18/2015, This is so damn interesting and exciting. .. I can't wait to win for real. ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2866,,3/24/2015, Ultra Spaceball love this.very enjoyable... ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2865,,4/5/2015," Whether you remember 'Brickmaster' and 'Space Invaders' or not, this will SURELY rock your World. Now with REAL n Matching Prizes available, New Levels & Map, Advanced Graphics, Wonderful Animation and Super Gaming for the entire Family. ",Rate one star out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2864,,4/10/2015, 'Very addictive' is an understatement!! ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2863,,4/2/2015, Fantastic game that reminds me of the 80s and 90s. Something that even if you are color blind u can still play  and have fun ,Rated 4.9 stars out of five stars,https://play.google.com/store/apps/details?id=air.com.socialgaminginc.ultraspaceball
2862,,3/18/2015, it doesn't load to many ads ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.lord.sith.smash
2861,,3/7/2015, Doesn't even freaking work messed my phone up freezes to much to many ads ,Rated 3.3 stars out of five stars,https://play.google.com/store/apps/details?id=com.lord.sith.smash
2860,,3/10/2015, But need to make animations better ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2859,,3/2/2015, Very interesting and lots of fun ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2858,,2/22/2015," This game is pretty good if you like shooting games, which I do :) ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2857,,2/22/2015, Needs to be reworked in my eyes ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2856,,2/24/2015, But make zombies more scary and hard to play also ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2855,,2/26/2015, great game with nice guns and animations ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2854,,2/23/2015, Neat game. Hard to control though. Didnt see any zombies ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2853,,2/28/2015, Zombies are amazing D ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2852,,3/9/2015," First person shooter game for mobile, well done, playing it lot. ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2851,,3/5/2015, Good idea & good job. But little difficult. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2850,,3/20/2015, I enjoy with this game thank you for this game i love it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2849,,3/25/2015," GUI buttons are not support for small screen resolution devices. Please fix it. Buttons are very large , overlap each others and can't tap. ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2848,,3/21/2015," Fresh graphics, fun gameplay. ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2847,,3/25/2015, 3d shooter. Good job. ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2846,,4/8/2015, OK game as a beginner game Dev. Need more interactive design. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2845,,3/15/2015, Not bad gameplay. Graphics a little sparse. Check out other game with aliens from same Dev. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2844,,2/22/2015, Very good! give it a try ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2843,,3/7/2015, This game would be legendary with multiplayer ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2842,,3/30/2015," Gameplay is good, only graphics could be more interesting.  After a while the controls work well. ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2841,,3/23/2015, Great action app...love to play ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2840,,4/1/2015," The controls are kind of hard to get used to and the graphics could be more crisp, but nevertheless, a fun app ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2839,,4/10/2015," Few issues. Controls are so small on galaxy s4 and need rooms and stuff, its fine otherwise ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2838,,3/18/2015," Zombie counter strike nice screen shot, eye catching graphics. . . ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2837,,2/26/2015, Game needs work. More animations.  Google play page could be updated with better screenshots. Could be a fun game if updated ,Rated 4.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2836,,3/23/2015, Very cool gameplay. Easy to control. Really worth to try ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2835,,3/28/2015, A cool casual game thats fun to play. You can crotrol the player very easaly and also aim and shoot. Runs great even if its made in a 3d engine. Reminds me of Counter Strike. ,Delete review.,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2834,,3/4/2015, Animations are good. Nice game with gun. Love it.. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2833,,3/5/2015," Not really that addicting right now, but it sort of reminds me of old school FPS games like Counter Strike 1.3. Lots of potential! Keep it up ",Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2832,,4/10/2015, 3d graphics looks decent.gameplay isnot so special but playable.overall a decent game to waste time. ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2831,,2/23/2015," Game is off to a good start, and will only get better when controls are easier to use. Not too many commercials. ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2830,,4/1/2015," Its good shooter, but graphics could be much better. Also you can improve music. Overall, its good try. ",Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2829,,3/16/2015, I definitely see this game having lots of potential. The only major issue I had with this game were the controls - they were either all or nothing. That made it really hard for small movements. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2828,,3/5/2015," Easy controls swipe control ,plain environment . this game also not to hard to play which keeps me playing .lol . ",Rated 4.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.blogspot.enfat.commandoczs
2827,,3/18/2015, Harika ya ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=tr.emeltek.stone
2826,,3/14/2015, Because I built it. ,Rated 4.8 stars out of five stars,https://play.google.com/store/apps/details?id=tr.emeltek.stone
2825,,3/24/2015, Its cool pictures are ok but it just wouldn't let me do anything so i uninstalled it. ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.abojamon.coloringpaintbob
